user_id,year,month,act,refcst,act_level,rfc_level,recency,rec_level,devmp,dmp_level,reputation,rep_level
121498,2016,1,0.0,0.0,act-low,rfc-low,0.0,rec-low,0.014533728999999995,dmp-low,0.0,rep-low
121518,2020,10,0.15051499783199057,0.0,act-med,rfc-low,0.11153513939775646,rec-med,0.27397250705,dmp-high,0.0,rep-low
121519,2020,5,0.8621379348003945,0.28856135510438313,act-high,rfc-med,0.37172157742248924,rec-med,0.16959928955497752,dmp-med,0.0855816462824397,rep-low
121519,2020,6,0.6712113404111031,0.4637572931616809,act-high,rfc-high,0.5814319816117093,rec-med,0.1752286264777828,dmp-med,0.3227592078577161,rep-med
121519,2020,7,0.47712125471966244,0.30102999566398114,act-high,rfc-high,0.6558180925752508,rec-high,0.11544160184962925,dmp-med,0.3227592078577161,rep-med
121519,2020,8,0.38907562519182176,0.5642714304385625,act-med,rfc-high,0.7363984413247769,rec-high,0.11609336670142793,dmp-med,0.34514522253722,rep-med
121519,2020,9,0.0,0.47712125471966244,act-low,rfc-high,0.7940120849106302,rec-high,0.0140019015,dmp-low,0.2588526338904833,rep-med
121519,2020,10,0.15051499783199057,0.8750612633916999,act-med,rfc-veryhigh,0.8083986055567647,rec-high,0.007042634119043696,dmp-low,0.1442140372092531,rep-med
121519,2021,5,0.0,0.30102999566398114,act-low,rfc-high,0.9484753891015852,rec-high,0.21494647124118618,dmp-high,0.5832996119145706,rep-high
121519,2021,8,0.15051499783199057,0.47712125471966244,act-med,rfc-high,0.991407217336734,rec-veryhigh,0.0355002567443707,dmp-low,0.5832996119145706,rep-high
121519,2022,3,0.0,0.30102999566398114,act-low,rfc-high,1.0,rec-veryhigh,0.05756600574897879,dmp-low,0.6071564984224478,rep-high
121520,2020,6,0.30102999566398114,0.0,act-med,rfc-low,0.1474414343370726,rec-med,0.288209083657969,dmp-high,0.0,rep-low
121720,2016,8,0.30102999566398114,0.0969100130080564,act-med,rfc-low,0.0,rec-low,0.460611459275,dmp-veryhigh,0.0,rep-low
121733,2018,6,0.15051499783199057,0.0,act-med,rfc-low,0.0,rec-low,0.08922095174999999,dmp-low,0.0,rep-low
121733,2021,1,0.23856062735983122,0.1249387366082999,act-med,rfc-med,1.0,rec-veryhigh,0.09603244990223374,dmp-low,0.0,rep-low
121740,2019,9,0.789891798308405,0.12778657948112618,act-high,rfc-med,0.14401766277974995,rec-med,0.18396097305732723,dmp-med,0.0,rep-low
121878,2018,8,0.690105620855803,0.0,act-high,rfc-low,0.0,rec-low,0.15882252569412134,dmp-med,0.0,rep-low
121878,2019,1,0.5395906230238123,0.06694678963061322,act-high,rfc-low,0.8125783520495251,rec-high,0.14644900922420614,dmp-med,0.21227352322633203,rep-med
121878,2020,11,0.15051499783199057,0.0,act-med,rfc-low,1.0,rec-veryhigh,0.15410773020000001,dmp-med,0.5136902681538551,rep-high
121894,2022,7,0.47712125471966244,0.0,act-high,rfc-low,0.15097808642690516,rec-med,0.05194165227344188,dmp-low,0.0,rep-low
121894,2022,8,0.0,0.0,act-low,rfc-low,0.5853283267612517,rec-med,0.06449078959999999,dmp-low,0.0,rep-low
121894,2022,9,0.0,0.0,act-low,rfc-low,0.6561214125378161,rec-high,0.011756545555771996,dmp-low,0.0,rep-low
121906,2018,3,0.0,0.0,act-low,rfc-low,0.0,rec-low,0.0105335985,dmp-low,0.0,rep-low
121919,2022,5,0.30102999566398114,0.0,act-med,rfc-low,0.0,rec-low,0.7326266941198161,dmp-veryhigh,0.0,rep-low
121924,2018,5,0.23856062735983122,0.0,act-med,rfc-low,0.0,rec-low,0.31956337907303545,dmp-high,0.0,rep-low
121950,2019,9,0.23856062735983122,0.30102999566398114,act-med,rfc-high,0.0,rec-low,0.4473776241333333,dmp-veryhigh,0.0,rep-low
121994,2016,8,0.0,0.0,act-low,rfc-low,0.0,rec-low,0.6446323649,dmp-veryhigh,0.0,rep-low
122005,2018,9,0.0,0.0,act-low,rfc-low,0.0,rec-low,0.5489001708000001,dmp-veryhigh,0.0,rep-low
122012,2018,7,0.0,0.0,act-low,rfc-low,0.0,rec-low,0.09689111530000005,dmp-low,0.0,rep-low
122013,2022,10,0.15051499783199057,0.0,act-med,rfc-low,0.0,rec-low,0.16892792719165367,dmp-med,0.0,rep-low
122042,2022,3,0.0,0.0,act-low,rfc-low,0.0,rec-low,0.33688417039999996,dmp-high,0.0,rep-low
122042,2022,5,0.23856062735983122,0.0,act-med,rfc-low,0.6305574681598529,rec-high,0.2895751112855852,dmp-high,0.0,rep-low
122053,2020,5,0.23856062735983122,0.1249387366082999,act-med,rfc-med,0.0,rec-low,0.40742746776666666,dmp-veryhigh,0.0,rep-low
122076,2022,8,0.23856062735983122,0.1249387366082999,act-med,rfc-med,0.3594099879080347,rec-med,0.1009750488990907,dmp-med,0.0,rep-low
122076,2022,9,0.5,0.47712125471966244,act-high,rfc-high,0.5650469640591749,rec-med,0.27102731421859566,dmp-high,0.0,rep-low
122076,2022,10,0.0,0.9030899869919434,act-low,rfc-veryhigh,0.6641021154806074,rec-high,0.14646987192516503,dmp-med,0.0,rep-low
122076,2022,11,0.0,0.9542425094393249,act-low,rfc-veryhigh,0.7394062147380188,rec-high,0.04785357305572619,dmp-low,0.0,rep-low
122091,2020,11,0.0,0.0,act-low,rfc-low,0.0,rec-low,0.06954642360000007,dmp-low,0.0,rep-low
122184,2022,9,0.15051499783199057,0.0,act-med,rfc-low,0.0,rec-low,0.2341943388,dmp-high,0.0,rep-low
122209,2018,8,0.15051499783199057,0.0,act-med,rfc-low,0.0,rec-low,0.25384201475,dmp-high,0.0,rep-low
122225,2022,1,0.23856062735983122,0.0,act-med,rfc-low,0.0,rec-low,0.12478685224695962,dmp-med,0.0,rep-low
122365,2018,7,0.5,0.04139268515822507,act-high,rfc-low,0.0,rec-low,0.1910690386896404,dmp-med,0.0,rep-low
122365,2018,8,0.38907562519182176,0.0,act-med,rfc-low,0.41272905979586133,rec-med,0.15335327683632294,dmp-med,0.09728266077119745,rep-low
122365,2018,10,0.3494850021680094,0.0791812460476248,act-med,rfc-low,0.7075128757168053,rec-high,0.20972020613182968,dmp-high,0.1858945053413509,rep-med
122365,2018,11,0.23856062735983122,0.1249387366082999,act-med,rfc-med,0.7592592801616984,rec-high,0.16947746860000001,dmp-med,0.2917165766288451,rep-med
122365,2018,12,0.0,0.0,act-low,rfc-low,0.7928502661991141,rec-high,0.19192815233275806,dmp-med,0.21756114772723598,rep-med
122384,2020,6,0.38907562519182176,0.06694678963061322,act-med,rfc-low,0.0,rec-low,0.19156042163334083,dmp-med,0.0,rep-low
122387,2020,5,0.30102999566398114,0.0,act-med,rfc-low,0.0,rec-low,0.21392420498632353,dmp-high,0.0,rep-low
122387,2020,6,0.7385606273598312,0.16633142176652496,act-high,rfc-med,0.5549712435381056,rec-med,0.14642334994295805,dmp-med,0.0,rep-low
122387,2020,7,0.9030899869919434,0.34303913867149266,act-high,rfc-high,0.6658765927287965,rec-high,0.11097802095253939,dmp-med,0.06601472234770563,rep-low
122387,2020,8,0.4515449934959717,0.5740312677277188,act-high,rfc-high,0.750019589989878,rec-high,0.2275478948375,dmp-high,0.27912705313212305,rep-med
122387,2020,9,0.5880456295278406,0.5399120845791179,act-high,rfc-high,0.7782970045664265,rec-high,0.06650226051333333,dmp-low,0.3205541401866072,rep-med
122387,2020,10,0.6020599913279623,0.6709412807357752,act-high,rfc-high,0.8107630574588808,rec-high,0.04109026669812264,dmp-low,0.4653691660227621,rep-high
122387,2020,11,0.5206963425791125,0.5496719218682741,act-high,rfc-high,0.8341353606260457,rec-high,0.034040924606533435,dmp-low,0.55190780431234,rep-high
122387,2020,12,0.0,0.0,act-low,rfc-low,0.8541596852662207,rec-high,0.1947172922,dmp-med,0.5731901436336895,rep-high
122387,2021,1,0.8217263382430936,0.2960665761324311,act-high,rfc-med,0.8886841354839986,rec-high,0.07645813022661783,dmp-low,0.6628176072084612,rep-high
122387,2021,3,0.15051499783199057,0.17609125905568124,act-med,rfc-med,0.9209889040960644,rec-high,0.08473529315000002,dmp-low,0.7026617861427181,rep-high
122387,2021,5,0.15051499783199057,0.3979400086720376,act-med,rfc-high,0.9519831289296395,rec-high,0.13292804489999993,dmp-med,0.6904419254787395,rep-high
122387,2021,12,0.0,0.0,act-low,rfc-low,1.0,rec-veryhigh,0.021585247200000005,dmp-low,0.6660053527645299,rep-high
122388,2022,2,0.15051499783199057,0.0,act-med,rfc-low,0.0,rec-low,0.2269497868,dmp-high,0.0,rep-low
122391,2022,2,0.42254902000712835,0.0,act-med,rfc-low,0.0,rec-low,0.1510621935142857,dmp-med,0.0,rep-low
122391,2022,3,0.7456808469171363,0.11069829749368969,act-high,rfc-med,0.4549771176325282,rec-med,0.10540620151503591,dmp-med,0.0631011348105426,rep-low
122391,2022,4,0.30102999566398114,0.24303804868629442,act-med,rfc-med,0.6270563333844772,rec-high,0.13122114035000002,dmp-med,0.17420746651080551,rep-med
122391,2022,5,0.42254902000712835,0.057991946977686726,act-med,rfc-low,0.6765821034569313,rec-high,0.10591774441020581,dmp-med,0.2901879643988264,rep-med
122391,2022,6,0.6393768004764144,0.136219747017989,act-high,rfc-med,0.764100759701493,rec-high,0.08182223058272124,dmp-low,0.3240254106973034,rep-med
122391,2022,7,0.47712125471966244,0.1249387366082999,act-high,rfc-med,0.8015502872485514,rec-high,0.12837005098888887,dmp-med,0.3240254106973034,rep-med
122391,2022,9,0.7657394585211276,0.0,act-high,rfc-low,0.8474864807058115,rec-high,0.11499141560717807,dmp-med,0.3240254106973034,rep-med
122393,2019,5,0.15051499783199057,0.17609125905568124,act-med,rfc-med,0.0,rec-low,0.48646321685000005,dmp-veryhigh,0.0,rep-low
122394,2019,7,0.15051499783199057,0.0,act-med,rfc-low,0.0,rec-low,0.2618227845,dmp-high,0.0,rep-low
122394,2019,10,0.0,0.0,act-low,rfc-low,0.7030930644808266,rec-high,0.034516641800000025,dmp-low,0.15711104321781935,rep-med
122410,2016,10,0.3494850021680094,0.14612803567823798,act-med,rfc-med,0.0,rec-low,0.677787902,dmp-veryhigh,0.0,rep-low
122418,2022,2,0.0,0.0,act-low,rfc-low,0.0,rec-low,0.18272657210000004,dmp-med,0.0,rep-low
122421,2022,3,0.3494850021680094,0.0791812460476248,act-med,rfc-low,0.22307027879551292,rec-med,0.10595960304,dmp-med,0.0,rep-low
122423,2018,1,0.0,0.0,act-low,rfc-low,0.0,rec-low,0.053071887799999995,dmp-low,0.0,rep-low
122423,2018,6,0.30102999566398114,0.0969100130080564,act-med,rfc-low,0.8166522707236112,rec-high,0.06830643182362948,dmp-low,0.13497956772404182,rep-med
122475,2018,5,0.30102999566398114,0.0,act-med,rfc-low,0.0,rec-low,0.24248602392500002,dmp-high,0.0,rep-low
122561,2019,5,0.15051499783199057,0.0,act-med,rfc-low,0.0,rec-low,0.19845497230000006,dmp-med,0.0,rep-low
122564,2022,2,0.30102999566398114,0.3979400086720376,act-med,rfc-high,0.2420228875185452,rec-med,0.19219997777499997,dmp-med,0.0,rep-low
122666,2016,7,0.42254902000712835,0.0,act-med,rfc-low,0.0,rec-low,0.0855486362,dmp-low,0.0,rep-low
122666,2016,8,0.0,0.0,act-low,rfc-low,0.258976573734829,rec-med,0.046343315399999974,dmp-low,0.0,rep-low
122677,2018,8,0.42254902000712835,0.057991946977686726,act-med,rfc-low,0.0,rec-low,0.10979405712857145,dmp-med,0.0,rep-low
122692,2020,10,0.5569716761534184,0.09017663034908802,act-high,rfc-low,0.1683080475256751,rec-med,0.07183050284825034,dmp-low,0.04597049651290143,rep-low
122692,2020,11,0.7841008620334974,0.16419203575597346,act-high,rfc-med,0.5052906806930896,rec-med,0.04600645410892242,dmp-low,0.5349781816480519,rep-high
122712,2021,2,0.6611096473669595,0.02020338608828699,act-high,rfc-low,0.11902073058840672,rec-med,0.06890203701126578,dmp-low,0.027070122592228234,rep-low
122865,2020,10,0.15051499783199057,0.17609125905568124,act-med,rfc-med,0.0,rec-low,0.17242017310000002,dmp-med,0.0,rep-low
122893,2022,2,0.23856062735983122,0.0,act-med,rfc-low,0.0,rec-low,0.26968787299999997,dmp-high,0.0,rep-low
122941,2018,8,0.15051499783199057,0.0,act-med,rfc-low,0.0,rec-low,0.38999641855,dmp-high,0.0,rep-low
122984,2019,11,0.23856062735983122,0.30102999566398114,act-med,rfc-high,0.0,rec-low,0.7695258682333334,dmp-veryhigh,0.0,rep-low
123044,2016,8,0.6393768004764144,0.0636690798693773,act-high,rfc-low,0.0,rec-low,0.17343590991052632,dmp-med,0.0,rep-low
123044,2016,9,0.5206963425791125,0.07255066714861175,act-high,rfc-low,0.6229195710491766,rec-high,0.1842402644636364,dmp-med,0.0,rep-low
